id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
2638,glass,GLASS - glasses,Optical glass - SUMITA,SUMITA-VC,SUMITA - VC,,K-VC185(M),/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/sumita/K-VC185(M).yml,3,k,0,22,0.36,1.55,0.36,1.55,0.36,1.55
2639,glass,GLASS - glasses,Optical glass - SUMITA,SUMITA-ZnSF,SUMITA - ZnSF,,K-ZnSF8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/sumita/K-ZnSF8.yml,3,k,0,20,0.36,1.55,0.36,1.55,0.36,1.55
2640,glass,GLASS - glasses,Optical glass - SUMITA,SUMITA-ZnSF,SUMITA - ZnSF,,K-ZnSF8(M),/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/sumita/K-ZnSF8(M).yml,3,k,0,20,0.36,1.55,0.36,1.55,0.36,1.55
2641,glass,GLASS - glasses,Optical glass - LZOS,LZOS-K,LZOS - K (Crown),,K8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/K8.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2642,glass,GLASS - glasses,Optical glass - LZOS,LZOS-LK,LZOS - LK (Light crown),,LK3,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/LK3.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2643,glass,GLASS - glasses,Optical glass - LZOS,LZOS-LK,LZOS - LK (Light crown),,LK5,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/LK5.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2644,glass,GLASS - glasses,Optical glass - LZOS,LZOS-LK,LZOS - LK (Light crown),,LK6,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/LK6.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2645,glass,GLASS - glasses,Optical glass - LZOS,LZOS-LK,LZOS - LK (Light crown),,LK7,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/LK7.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2646,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK2,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK2.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2647,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK9,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK9.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2648,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK12,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK12.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2649,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK14,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK14.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2650,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK16,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK16.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2651,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK17,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK17.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2652,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK20,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK20.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2653,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK21,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK21.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2654,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TK,LZOS - TK (Dense crown),,TK23,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TK23.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2655,glass,GLASS - glasses,Optical glass - LZOS,LZOS-CTK,LZOS - CTK (Extra dense crown),,CTK3,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/CTK3.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2656,glass,GLASS - glasses,Optical glass - LZOS,LZOS-CTK,LZOS - CTK (Extra dense crown),,CTK8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/CTK8.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2657,glass,GLASS - glasses,Optical glass - LZOS,LZOS-CTK,LZOS - CTK (Extra dense crown),,CTK9,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/CTK9.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2658,glass,GLASS - glasses,Optical glass - LZOS,LZOS-CTK,LZOS - CTK (Extra dense crown),,CTK12,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/CTK12.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2659,glass,GLASS - glasses,Optical glass - LZOS,LZOS-CTK,LZOS - CTK (Extra dense crown),,CTK19,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/CTK19.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2660,glass,GLASS - glasses,Optical glass - LZOS,LZOS-OK,LZOS - OK (Special crown),,OK4,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/OK4.yml,0,n,11,0,0.365,0.70652,0.365,0.70652,0.365,0.70652
2661,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BK,LZOS - BK (Barium crown),,BK4,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BK4.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2662,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BK,LZOS - BK (Barium crown),,BK6,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BK6.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2663,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BK,LZOS - BK (Barium crown),,BK8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BK8.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2664,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BK,LZOS - BK (Barium crown),,BK10,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BK10.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2665,glass,GLASS - glasses,Optical glass - LZOS,LZOS-F,LZOS - F (Flint),,F1,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/F1.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2666,glass,GLASS - glasses,Optical glass - LZOS,LZOS-F,LZOS - F (Flint),,F4,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/F4.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2667,glass,GLASS - glasses,Optical glass - LZOS,LZOS-F,LZOS - F (Flint),,F6,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/F6.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2668,glass,GLASS - glasses,Optical glass - LZOS,LZOS-F,LZOS - F (Flint),,F8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/F8.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2669,glass,GLASS - glasses,Optical glass - LZOS,LZOS-F,LZOS - F (Flint),,F13,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/F13.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2670,glass,GLASS - glasses,Optical glass - LZOS,LZOS-LF,LZOS - LF (Light flint),,LF5,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/LF5.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2671,glass,GLASS - glasses,Optical glass - LZOS,LZOS-LF,LZOS - LF (Light flint),,LF7,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/LF7.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2672,glass,GLASS - glasses,Optical glass - LZOS,LZOS-LF,LZOS - LF (Light flint),,LF9,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/LF9.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2673,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TF,LZOS - TF (Dense flint),,TF1,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TF1.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2674,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TF,LZOS - TF (Dense flint),,TF2,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TF2.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2675,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TF,LZOS - TF (Dense flint),,TF3,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TF3.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2676,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TF,LZOS - TF (Dense flint),,TF4,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TF4.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2677,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TF,LZOS - TF (Dense flint),,TF5,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TF5.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2678,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TF,LZOS - TF (Dense flint),,TF7,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TF7.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2679,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TF,LZOS - TF (Dense flint),,TF8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TF8.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2680,glass,GLASS - glasses,Optical glass - LZOS,LZOS-TF,LZOS - TF (Dense flint),,TF10,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/TF10.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2681,glass,GLASS - glasses,Optical glass - LZOS,LZOS-OF,LZOS - OF (Special flint),,OF1,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/OF1.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2682,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BF,LZOS - BF (Barium flint),,BF1,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BF1.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2683,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BF,LZOS - BF (Barium flint),,BF8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BF8.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2684,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BF,LZOS - BF (Barium flint),,BF11,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BF11.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2685,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BF,LZOS - BF (Barium flint),,BF16,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BF16.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2686,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BF,LZOS - BF (Barium flint),,BF21,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BF21.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2687,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BF,LZOS - BF (Barium flint),,BF24,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BF24.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2688,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BF,LZOS - BF (Barium flint),,BF25,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BF25.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2689,glass,GLASS - glasses,Optical glass - LZOS,LZOS-BF,LZOS - BF (Barium flint),,BF28,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/BF28.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2690,glass,GLASS - glasses,Optical glass - LZOS,LZOS-KF,LZOS - KF (Crownflint),,KF6,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/KF6.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2691,glass,GLASS - glasses,Optical glass - LZOS,LZOS-KF,LZOS - KF (Crownflint),,KF7,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/glass/lzos/KF7.yml,0,n,31,0,0.365,2.3254,0.365,2.3254,0.365,2.3254
2692,other,OTHER - miscellaneous materials,Mixed gases,air,Air,,Ciddor,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/mixed gases/air/Ciddor.yml,6,f,0,0,0.23,1.69,0.23,1.69,0.23,1.69
2693,other,OTHER - miscellaneous materials,Mixed gases,air,Air,,Borzsonyi,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/mixed gases/air/Borzsonyi.yml,2,f,0,0,0.4,1.0,0.4,1.0,0.4,1.0
2694,other,OTHER - miscellaneous materials,Mixed gases,air,Air,,Mathar-1.3,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/mixed gases/air/Mathar-1.3.yml,0,n,121,0,1.3,2.5,1.3,2.5,1.3,2.5
2695,other,OTHER - miscellaneous materials,Mixed gases,air,Air,,Mathar-2.8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/mixed gases/air/Mathar-2.8.yml,0,n,141,0,2.8,4.2,2.8,4.2,2.8,4.2
2696,other,OTHER - miscellaneous materials,Mixed gases,air,Air,,Mathar-4.35,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/mixed gases/air/Mathar-4.35.yml,0,n,86,0,4.35,5.2,4.35,5.2,4.35,5.2
2697,other,OTHER - miscellaneous materials,Mixed gases,air,Air,,Mathar-7.5,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/mixed gases/air/Mathar-7.5.yml,0,n,133,0,7.5,14.1,7.5,14.1,7.5,14.1
2698,other,OTHER - miscellaneous materials,Mixed gases,air,Air,,Peck,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/mixed gases/air/Peck.yml,6,f,0,0,0.185,1.7,0.185,1.7,0.185,1.7
2699,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au100Ag0,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au100Ag0.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2700,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au90Ag10,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au90Ag10.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2701,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au80Ag20,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au80Ag20.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2702,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au70Ag30,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au70Ag30.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2703,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au60Ag40,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au60Ag40.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2704,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au50Ag50,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au50Ag50.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2705,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au40Ag60,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au40Ag60.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2706,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au30Ag70,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au30Ag70.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2707,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au20Ag80,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au20Ag80.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2708,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au10Ag90,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au10Ag90.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2709,other,OTHER - miscellaneous materials,Alloys,Au-Ag,Au-Ag (Gold-silver alloy),,Rioux-Au0Ag100,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Au-Ag/Rioux-Au0Ag100.yml,0,nk,931,931,0.27,1.2,0.27,1.2,0.27,1.2
2710,other,OTHER - miscellaneous materials,Alloys,Cu-Zn,"Cu-Zn (Copper-zinc alloy, Brass)",,Querry-Cu90Zn10,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Cu-Zn/Querry-Cu90Zn10.yml,0,nk,612,612,0.21,55.5556,0.21,55.5556,0.21,55.5556
2711,other,OTHER - miscellaneous materials,Alloys,Cu-Zn,"Cu-Zn (Copper-zinc alloy, Brass)",,Querry-Cu85Zn15,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Cu-Zn/Querry-Cu85Zn15.yml,0,nk,612,612,0.21,55.5556,0.21,55.5556,0.21,55.5556
2712,other,OTHER - miscellaneous materials,Alloys,Cu-Zn,"Cu-Zn (Copper-zinc alloy, Brass)",,Querry-Cu70Zn30,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Cu-Zn/Querry-Cu70Zn30.yml,0,nk,611,611,0.21,55.5556,0.21,55.5556,0.21,55.5556
2713,other,OTHER - miscellaneous materials,Alloys,Nb-Sn,Nb-Sn (Niobium-tin alloy),,Golovashkin-06,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Nb-Sn/Golovashkin-06.yml,0,nk,19,19,1.0,9.0,1.0,9.0,1.0,9.0
2714,other,OTHER - miscellaneous materials,Alloys,Nb-Sn,Nb-Sn (Niobium-tin alloy),,Golovashkin-22,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Nb-Sn/Golovashkin-22.yml,0,nk,21,21,1.0,10.0,1.0,10.0,1.0,10.0
2715,other,OTHER - miscellaneous materials,Alloys,Nb-Sn,Nb-Sn (Niobium-tin alloy),,Golovashkin-28,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Nb-Sn/Golovashkin-28.yml,0,nk,21,21,1.0,10.0,1.0,10.0,1.0,10.0
2716,other,OTHER - miscellaneous materials,Alloys,Nb-Sn,Nb-Sn (Niobium-tin alloy),,Golovashkin-30,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Nb-Sn/Golovashkin-30.yml,0,nk,19,19,1.0,9.0,1.0,9.0,1.0,9.0
2717,other,OTHER - miscellaneous materials,Alloys,Nb-Sn,Nb-Sn (Niobium-tin alloy),,Golovashkin-34,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Nb-Sn/Golovashkin-34.yml,0,nk,17,17,1.0,8.0,1.0,8.0,1.0,8.0
2718,other,OTHER - miscellaneous materials,Alloys,Nb-Sn,Nb-Sn (Niobium-tin alloy),,Golovashkin-40,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Nb-Sn/Golovashkin-40.yml,0,nk,17,17,1.0,8.0,1.0,8.0,1.0,8.0
2719,other,OTHER - miscellaneous materials,Alloys,Nb-Sn,Nb-Sn (Niobium-tin alloy),,Golovashkin-55,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Nb-Sn/Golovashkin-55.yml,0,nk,17,17,1.0,8.0,1.0,8.0,1.0,8.0
2720,other,OTHER - miscellaneous materials,Alloys,Ni-Fe,"Ni-Fe (Nickel-iron alloy, Permalloy)",,Tikuisis_gold150nm,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Ni-Fe/Tikuisis_gold150nm.yml,0,nk,1084,1084,0.193,1.69,0.193,1.69,0.193,1.69
2721,other,OTHER - miscellaneous materials,Alloys,Ni-Fe,"Ni-Fe (Nickel-iron alloy, Permalloy)",,Tikuisis_gold10nm,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Ni-Fe/Tikuisis_gold10nm.yml,0,nk,1084,1084,0.193,1.69,0.193,1.69,0.193,1.69
2722,other,OTHER - miscellaneous materials,Alloys,Ni-Fe,"Ni-Fe (Nickel-iron alloy, Permalloy)",,Tikuisis_bare150nm,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Ni-Fe/Tikuisis_bare150nm.yml,0,nk,1084,1084,0.193,1.69,0.193,1.69,0.193,1.69
2723,other,OTHER - miscellaneous materials,Alloys,Ni-Fe,"Ni-Fe (Nickel-iron alloy, Permalloy)",,Tikuisis_bare10nm,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Ni-Fe/Tikuisis_bare10nm.yml,0,nk,1084,1084,0.193,1.69,0.193,1.69,0.193,1.69
2724,other,OTHER - miscellaneous materials,Alloys,Pd-H,"Pd-H (Palladium-hydrogen alloy, Palladium hydride)",,Palm,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Pd-H/Palm.yml,0,nk,670,670,0.250019531,1.684528687,0.250019531,1.684528687,0.250019531,1.684528687
2725,other,OTHER - miscellaneous materials,Alloys,V-Ga,V-Ga (Vanadium-gallium alloy),,Golovashkin-293K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/V-Ga/Golovashkin-293K.yml,0,nk,31,31,0.45,10.0,0.45,10.0,0.45,10.0
2726,other,OTHER - miscellaneous materials,Alloys,V-Ga,V-Ga (Vanadium-gallium alloy),,Golovashkin-78K,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/V-Ga/Golovashkin-78K.yml,0,nk,32,32,0.45,2.6,0.45,2.6,0.45,2.6
2727,other,OTHER - miscellaneous materials,Alloys,V-H,"V-H (Vanadium-hydrogen alloy, Vanadium hydride)",,Palm,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/V-H/Palm.yml,0,nk,638,638,0.301107483,1.684528687,0.301107483,1.684528687,0.301107483,1.684528687
2728,other,OTHER - miscellaneous materials,Alloys,Zr-H,"Zr-H (Zirconium-hydrogen alloy, Zirconium hydride)",,Palm,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/alloys/Zr-H/Palm.yml,0,nk,685,685,0.226076263,1.684528687,0.226076263,1.684528687,0.226076263,1.684528687
2729,other,OTHER - miscellaneous materials,Semiconductor alloys,AlAs-GaAs,"AlAs-GaAs (Aluminium gallium arsenide, AlGaAs)",Experimental data,Aspnes-0,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/semiconductor alloys/AlAs-GaAs/Aspnes-0.yml,0,nk,46,46,0.2066,0.8266,0.2066,0.8266,0.2066,0.8266
2730,other,OTHER - miscellaneous materials,Semiconductor alloys,AlAs-GaAs,"AlAs-GaAs (Aluminium gallium arsenide, AlGaAs)",Experimental data,Aspnes-9.9,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/semiconductor alloys/AlAs-GaAs/Aspnes-9.9.yml,0,nk,46,46,0.2066,0.8266,0.2066,0.8266,0.2066,0.8266
2731,other,OTHER - miscellaneous materials,Semiconductor alloys,AlAs-GaAs,"AlAs-GaAs (Aluminium gallium arsenide, AlGaAs)",Experimental data,Aspnes-19.8,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/semiconductor alloys/AlAs-GaAs/Aspnes-19.8.yml,0,nk,46,46,0.2066,0.8266,0.2066,0.8266,0.2066,0.8266
2732,other,OTHER - miscellaneous materials,Semiconductor alloys,AlAs-GaAs,"AlAs-GaAs (Aluminium gallium arsenide, AlGaAs)",Experimental data,Aspnes-31.5,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/semiconductor alloys/AlAs-GaAs/Aspnes-31.5.yml,0,nk,46,46,0.2066,0.8266,0.2066,0.8266,0.2066,0.8266
2733,other,OTHER - miscellaneous materials,Semiconductor alloys,AlAs-GaAs,"AlAs-GaAs (Aluminium gallium arsenide, AlGaAs)",Experimental data,Aspnes-41.9,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/other/semiconductor alloys/AlAs-GaAs/Aspnes-41.9.yml,0,nk,46,46,0.2066,0.8266,0.2066,0.8266,0.2066,0.8266
